Sample_ID,Survey,Synoptic,Date,Time,DateTime,Sampler,Site,Theme,Flow_presence,Flow_state,Depth_CM,pH_UNIT,EC_US_CM,Temp_DEG_C,DO_PPM,DO_PCT,Canopy_PCT,DOC_PPM,TC_PPM,DIC_PPM,Cl_PPM,Br_PPM,NO3_PPM,PO4_PPM,SO4_PPM,NH4_PPB,NO3_PPB,SRP_PPB,TP_PPB,MnOES_PPM,AlOES_PPM,FeOES_PPM,CaOES_PPM,MgOES_PPM,SiOES_PPM,POES_PPM,NaOES_PPM,KOES_PPM,Be_PPB,Na_PPB,Al_PPB,Si_PPB,K_PPB,V_PPB,Cr_PPB,Mn_PPB,Fe_PPB,Co_PPB,Ni_PPB,Cu_PPB,Zn_PPB,As_PPB,Se_PPB,Sr_PPB,Y_PPB,Mo_PPB,Ag_PPB,Cd_PPB,Sn_PPB,Sb_PPB,Ba_PPB,La_PPB,Pr_PPB,Ce_PPB,Nd_PPB,Sm_PPB,Eu_PPB,Tb_PPB,Gd_PPB,Dy_PPB,Ho_PPB,Er_PPB,Tm_PPB,Yb_PPB,Lu_PPB,Tl_PPB,Pb_PPB,Th_PPB,U_PPB,Ti_PPB,W_PPB,Ca_PPB,Mg_PPB
WaDE_307,December_2023,Y,12/19/23,11:15:00,12/19/23 11:15,Brooks,Gum Hollow,3,Y,F,NA,8.01,303.8,4.35,11.5,88.7,15,1.27,33.26,31.99,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_308,December_2023,Y,12/19/23,11:55:00,12/19/23 11:55,Brooks,EFK11.3,3,Y,F,22,7.88,462.2,8.22,10.24,87.4,5.2,2.83,36.47,33.65,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_309,December_2023,Y,12/19/23,12:55:00,12/19/23 12:55,Brooks,EFK13.8,3,Y,F,27,8.22,407.4,6.49,11.81,96,0.5,1.44,38.28,36.84,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_310,December_2023,Y,12/19/23,13:20:00,12/19/23 13:20,Brooks,Mill Branch,3,Y,F,19,7.92,294.6,4.46,12.02,92.9,13.3,1.25,31.35,30.1,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_311,December_2023,Y,12/19/23,13:45:00,12/19/23 13:45,Brooks,EFK16.2,3,Y,F,81,8.11,416.7,6.61,11.35,92.7,11.5,1.38,38.39,37.01,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_312,December_2023,Y,12/19/23,14:05:00,12/19/23 14:05,Brooks,EFK18.2,3,Y,F,17,8.19,422.4,7.42,11.42,95.1,0,1.28,NA,NA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_313,December_2023,Y,12/19/23,14:30:00,12/19/23 14:30,Brooks,EFK20,3,Y,F,41,8.21,417.3,8,11.53,97.4,0,1.33,36.19,34.86,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_314,December_2023,Y,12/19/23,14:35:00,12/19/23 14:35,Brooks,Downtown,3,Y,F,32,8.21,394.2,7.62,12.06,100.6,11.3,1.39,NA,NA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_315,December_2023,Y,12/19/23,15:15:00,12/19/23 15:15,Brooks,EFK23.5,3,Y,F,54,8.73,406.6,13.18,11.42,108.9,NA,1.4,33.33,31.93,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_316,December_2023,Y,12/19/23,15:35:00,12/19/23 15:35,Brooks,FB,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.39,0.18,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_325,December_2023,Y,12/19/23,08:59:00,12/19/23 08:59,Schwaner,BSL1.3,1,Y,F,16,7.29,378.6,8.14,10.15,86.1,0,0.71,44.4,43.69,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_326,December_2023,Y,12/19/23,09:09:00,12/19/23 09:09,Schwaner,BSL1.2,1,Y,F,17,7.4,466.7,6.19,10.56,95.4,0,1.4,48.81,47.41,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_327,December_2023,Y,12/19/23,09:20:00,12/19/23 09:20,Schwaner,BSL1.1,1,Y,F,20.5,7.63,399.9,6.68,11.29,92.4,0,0.9,44.89,43.99,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_328,December_2023,Y,12/19/23,09:46:00,12/19/23 09:46,Schwaner,BSL4.2,1,N,P,11,7.44,308.9,3.23,8.21,61.5,27.5,2.64,33.95,31.31,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_329,December_2023,Y,12/19/23,10:00:00,12/19/23 10:00,Schwaner,BSL4.1,1,N,P,14,7.51,356,5.28,7.99,63.1,28.7,2.37,40.21,37.84,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_330,December_2023,Y,12/19/23,10:48:00,12/19/23 10:48,Schwaner,BSL3.2,1,Y,F,11.5,7.43,391.9,8.87,8.8,76,0,0.67,46.35,45.68,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_331,December_2023,Y,12/19/23,10:55:00,12/19/23 10:55,Schwaner,BSL3.3,1,Y,F,13,7.24,352.3,13.64,9.06,87.3,0,0.36,NA,NA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_332,December_2023,Y,12/19/23,11:03:00,12/19/23 11:03,Schwaner,BSL3.1,1,Y,F,18,7.3,367.9,12.56,9.32,87.7,0,0.42,42.72,42.3,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_333,December_2023,Y,12/19/23,11:34:00,12/19/23 11:34,Schwaner,BSL2.2,1,Y,F,9,7.31,427.7,9.16,11.01,95.6,0,1.24,NA,NA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_334,December_2023,Y,12/19/23,11:43:00,12/19/23 11:43,Schwaner,BSL2.1,1,Y,F,8,7.4,377.3,9.98,10.29,90.8,26.1,0.75,NA,NA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_335,December_2023,Y,12/19/23,11:53:00,12/19/23 11:53,Schwaner,BSL2.3,1,Y,F,19,7.63,365.9,11.35,10.12,92.7,21.1,0.59,42.63,42.04,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_336,December_2023,Y,12/19/23,12:11:00,12/19/23 12:11,Schwaner,FB,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.18,0.05,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_337,December_2023,Y,12/19/23,09:05:00,12/19/23 09:05,Berens,NBO2,1,Y,F,5,7.51,300,12.44,9.36,89.7,11.5,0.26,32.6,32.33,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_338,December_2023,Y,12/19/23,09:45:00,12/19/23 09:45,Berens,NBO5,1,N,P,18,6.44,265,4.83,2.48,19.3,35.5,3.03,26.28,23.25,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_339,December_2023,Y,12/19/23,10:15:00,12/19/23 10:15,Berens,MTN1.1,1,N,P,10,6.63,398,6.7,5.14,44.3,2,0.67,43.59,42.92,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_340,December_2023,Y,12/19/23,10:24:00,12/19/23 10:24,Berens,MTN4,1,N,D,5,6.71,205,8.6,9.7,83.2,24,0.35,24.6,24.25,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_341,December_2023,Y,12/19/23,10:40:00,12/19/23 10:40,Berens,MCA1,1,Y,F,11,7.1,268,12.35,9.11,85.3,0,0.94,45.22,44.28,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_342,December_2023,Y,12/19/23,10:56:00,12/19/23 10:56,Berens,MCA4,1,Y,F,14,7.73,233,4.74,12.34,96.1,0,1.09,27.27,26.18,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_343,December_2023,Y,12/19/23,11:08:00,12/19/23 11:08,Berens,MCA3.1,1,Y,F,21,7.5,276,9.42,10.37,91.2,2.2,0.87,31.65,30.78,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
NA,April_2023,Y,4/12/23,12:03:00,4/12/23 12:03,Berens,Lawton_AE,1,N,D,NA,NA,NA,NA,NA,NA,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,ND,ND,ND,ND,ND,ND,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,April_2023,Y,4/12/23,12:10:00,4/12/23 12:10,Berens,Bissell_T,1,N,D,NA,NA,NA,NA,NA,NA,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,ND,ND,ND,ND,ND,ND,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,April_2023,Y,4/12/23,12:41:00,4/12/23 12:41,Berens,McArthur_AL,1,N,D,NA,NA,NA,NA,NA,NA,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,ND,ND,ND,ND,ND,ND,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,April_2023,Y,4/12/23,13:30:00,4/12/23 13:30,Berens,Lasalle_AB,1,N,W,NA,NA,NA,NA,NA,NA,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,ND,ND,ND,ND,ND,ND,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,April_2023,Y,4/12/23,13:40:00,4/12/23 13:40,Berens,Lasalle_AA,1,N,W,NA,NA,NA,NA,NA,NA,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,ND,ND,ND,ND,ND,ND,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,April_2023,Y,4/12/23,16:13:00,4/12/23 16:13,Berens,MTN1.1,1,N,P,NA,NA,NA,NA,NA,NA,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,ND,ND,ND,ND,ND,ND,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,April_2023,Y,4/12/23,16:13:00,4/12/23 16:13,Berens,MTN1.3,1,N,D,NA,NA,NA,NA,NA,NA,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,ND,ND,ND,ND,ND,ND,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,June_2023,Y,6/23/23,NA,6/23/23 00:00,Herndon,BSL4.3,1,N,D,NA,NA,NA,NA,NA,NA,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,ND,ND,ND,ND,ND,ND,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,June_2023,Y,6/23/23,NA,6/23/23 00:00,Herndon,BSL5.2,1,N,D,NA,NA,NA,NA,NA,NA,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,ND,ND,ND,ND,ND,ND,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,June_2023,Y,6/23/23,NA,6/23/23 00:00,Herndon,BSL5.3,1,N,D,NA,NA,NA,NA,NA,NA,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,ND,ND,ND,ND,ND,ND,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,June_2023,Y,6/23/23,NA,6/23/23 00:00,Herndon,BSL6,1,N,D,NA,NA,NA,NA,NA,NA,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,ND,ND,ND,ND,ND,ND,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,June_2023,Y,6/23/23,NA,6/23/23 00:00,Herndon,BSL7,1,N,D,NA,NA,NA,NA,NA,NA,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,ND,ND,ND,ND,ND,ND,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,June_2023,Y,6/23/23,NA,6/23/23 00:00,Herndon,BSL8,1,N,D,NA,NA,NA,NA,NA,NA,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,ND,ND,ND,ND,ND,ND,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
